Date,HeatFlux
2018-12-29,-725042.44
2019-01-01,-645297.75
2019-01-08,-412229.84
2019-01-15,-535085.44
2019-01-22,-434810.6
2019-01-29,-528629.44
2019-02-01,-415099.38
2019-02-08,-285750.66
2019-02-15,-330479.72
2019-02-22,-469905.88
2019-03-01,-435763.06
2019-03-08,-338864.6
2019-03-15,-358966.0
2019-03-22,-393932.3
2019-03-29,-318038.97
2019-04-01,-354433.4
2019-04-08,-326601.56
2019-04-15,-334933.72
2019-04-22,-386341.8
2019-04-29,-601534.25
2019-05-01,-644785.94
2019-05-08,-466313.53
2019-05-15,-385439.06
2019-05-22,-412601.53
2019-05-29,-434790.62
2019-06-01,-434970.28
2019-06-08,-595953.06
2019-06-15,-513679.53
2019-06-22,-424773.03
2019-06-29,-598064.1
2019-07-01,-555118.5
2019-07-08,-461338.75
2019-07-15,-524219.62
2019-07-22,-523445.47
2019-07-29,-547321.7
2019-08-01,-611720.25
2019-08-08,-590868.94
2019-08-15,-414279.0
2019-08-22,-594952.9
2019-08-29,-458630.6
2019-09-01,-526354.2
2019-09-08,-377863.25
2019-09-15,-487876.8
2019-09-22,-325909.6
2019-09-29,-320311.8
2019-10-01,-278045.5
2019-10-08,-325965.5
2019-10-15,-484300.44
2019-10-22,-392613.84
2019-10-29,-413072.25
2019-11-01,-351031.1
2019-11-08,-470245.62
2019-11-15,-355054.47
2019-11-22,-501246.8
2019-11-29,-512656.5
2019-12-01,-435677.03
2019-12-08,-808931.75
2019-12-15,-554092.4
2019-12-22,-449754.06
2019-12-29,-482295.34
2020-01-01,-388868.16
2020-01-08,-512034.56
2020-01-15,-465047.5
2020-01-22,-491715.1
2020-01-29,-536612.7
2020-02-01,-475660.9
2020-02-08,-454024.12
2020-02-15,-441805.38
2020-02-22,-533010.5
2020-02-29,-404283.34
2020-03-01,-386651.3
2020-03-08,-423543.56
2020-03-15,-358203.44
2020-03-22,-371714.34
2020-03-29,-339874.56
2020-04-01,-326060.97
2020-04-08,-336231.62
2020-04-15,-333781.78
2020-04-22,-359252.72
2020-04-29,-343201.56
2020-05-01,-321038.44
2020-05-08,-348096.47
2020-05-15,-534817.4
2020-05-22,-295583.94
2020-05-29,-438769.56
2020-06-01,-388818.28
2020-06-08,-569402.44
2020-06-15,-464470.75
2020-06-22,-420526.8
2020-06-29,-499002.78
2020-07-01,-536778.94
2020-07-08,-390417.62
2020-07-15,-458560.1
2020-07-22,-416625.25
2020-07-29,-574741.7
2020-08-01,-672184.06
2020-08-08,-510324.84
2020-08-15,-467595.78
2020-08-22,-430707.97
2020-08-29,-366020.8
2020-09-01,-343628.4
2020-09-08,-406871.84
2020-09-15,-536432.9
2020-09-22,-441545.38
2020-09-29,-594901.75
2020-10-01,-509767.8
2020-10-08,-312157.9
2020-10-15,-408310.03
2020-10-22,-399967.78
2020-10-29,-368267.75
2020-11-01,-283148.25
2020-11-08,-498801.22
2020-11-15,-491583.3
2020-11-22,-510871.8
2020-11-29,-605067.4
2020-12-01,-651496.3
2020-12-08,-548244.44
2020-12-15,-472907.8
2020-12-22,-629975.1
2020-12-29,-411166.25
2021-01-01,-694526.7
2021-01-08,-422459.03
2021-01-15,-501169.6
2021-01-22,-493895.34
2021-01-29,-397078.62
2021-02-01,-575328.9
2021-02-08,-677019.8
2021-02-15,-428350.62
2021-02-22,-415894.0
2021-03-01,-380406.97
2021-03-08,-405312.1
2021-03-15,-353009.44
2021-03-22,-355053.47
2021-03-29,-339893.84
2021-04-01,-447536.84
2021-04-08,-336925.16
2021-04-15,-367801.72
2021-04-22,-408325.12
2021-04-29,-336602.94
2021-05-01,-398982.5
2021-05-08,-392851.56
2021-05-15,-455639.16
2021-05-22,-801413.25
2021-05-29,-360349.72
2021-06-01,-352015.47
2021-06-08,-673533.2
2021-06-15,-690515.7
2021-06-22,-559216.5
2021-06-29,-493527.34
2021-07-01,-558149.2
2021-07-08,-542295.06
2021-07-15,-440709.88
2021-07-22,-718051.3
2021-07-29,-546791.1
2021-08-01,-550415.6
2021-08-08,-392060.9
2021-08-15,-580953.5
2021-08-22,-429018.84
2021-08-29,-484228.16
2021-09-01,-404957.2
2021-09-08,-459671.16
2021-09-15,-367513.94
2021-09-22,-489988.53
2021-09-29,-288529.97
2021-10-01,-387412.7
2021-10-08,-536256.0
2021-10-15,-426303.5
2021-10-22,-262816.38
2021-10-29,-440482.72
2021-11-01,-396969.03
2021-11-08,-482229.78
2021-11-15,-380655.38
2021-11-22,-404713.9
2021-11-29,-504699.8
2021-12-01,-690672.94
2021-12-08,-655974.94
2021-12-15,-570893.0
2021-12-22,-464277.53
2021-12-29,-547542.25
2022-01-01,-616185.56
2022-01-08,-502958.25
2022-01-15,-392116.5
2022-01-22,-339783.0
2022-01-29,-499202.2
2022-02-01,-481468.44
2022-02-08,-589825.75
2022-02-15,-562687.44
2022-02-22,-461281.38
2022-03-01,-523667.47
2022-03-08,-383805.9
2022-03-15,-316707.97
2022-03-22,-323010.0
2022-03-29,-335679.47
2022-04-01,-368015.25
2022-04-08,-392554.1
2022-04-15,-399544.78
2022-04-22,-348557.12
2022-04-29,-368655.2
2022-05-01,-425795.28
2022-05-08,-767706.6
2022-05-15,-536261.44
2022-05-22,-632968.44
2022-05-29,-539099.8
2022-06-01,-451380.8
2022-06-08,-518628.75
2022-06-15,-389137.44
2022-06-22,-486928.03
2022-06-29,-457727.34
2022-07-01,-487583.56
2022-07-08,-565637.75
2022-07-15,-457853.06
2022-07-22,-391994.97
2022-07-29,-338640.06
2022-08-01,-474344.94
2022-08-08,-620284.75
2022-08-15,-408365.34
2022-08-22,-480951.97
2022-08-29,-288994.25
2022-09-01,-397395.8
2022-09-08,-584115.56
2022-09-15,-476088.5
2022-09-22,-410771.7
2022-09-29,-499101.03
2022-10-01,-586664.7
2022-10-08,-376656.7
2022-10-15,-348262.06
2022-10-22,-518862.34
2022-10-29,-443836.88
2022-11-01,-361950.75
2022-11-08,-481237.44
2022-11-15,-442251.06
2022-11-22,-356602.44
2022-11-29,-332126.66
2022-12-01,-313070.25
2022-12-08,-770066.06
2022-12-15,-595079.0
2022-12-22,-495198.06
2022-12-29,-434004.97
2023-01-01,-671389.1
2023-01-08,-585452.2
2023-01-15,-522321.56
2023-01-22,-499842.84
2023-01-29,-690684.94
2023-02-01,-392017.25
2023-02-08,-418094.47
2023-02-15,-525364.56
2023-02-22,-425542.72
2023-03-01,-512930.94
2023-03-08,-447212.75
2023-03-15,-357490.28
2023-03-22,-304973.78
2023-03-29,-365104.25
2023-04-01,-389838.25
2023-04-08,-379157.1
2023-04-15,-409783.7
2023-04-22,-301747.34
2023-04-29,-339434.97
2023-05-01,-398024.7
2023-05-08,-394812.44
2023-05-15,-402014.72
2023-05-22,-411906.12
2023-05-29,-354195.47
2023-06-01,-531231.8
2023-06-08,-553410.44
2023-06-15,-460628.47
2023-06-22,-475290.75
2023-06-29,-483402.16
2023-07-01,-580282.5
2023-07-08,-357746.28
2023-07-15,-499813.03
2023-07-22,-484804.56
2023-07-29,-513196.62
2023-08-01,-474457.7
2023-08-08,-433594.1
2023-08-15,-511320.97
2023-08-22,-396224.9
2023-08-29,-490014.7
2023-09-01,-504212.22
2023-09-08,-450304.47
2023-09-15,-480245.53
2023-09-22,-379094.66
2023-09-29,-564412.3
2023-10-01,-474276.84
2023-10-08,-300708.4
2023-10-15,-305729.78
2023-10-22,-416649.2
2023-10-29,-343429.22
2023-11-01,-410832.1
2023-11-08,-298267.1
2023-11-15,-436670.97
2023-11-22,-395622.06
2023-11-29,-580008.7
2023-12-01,-489242.03
2023-12-08,-260944.73
