Date,HeatFlux
2016-06-15,-69587.84
2016-06-22,-51356.438
2016-06-29,-28687.707
2016-07-01,-36149.605
2016-07-08,-49993.004
2016-07-15,-60373.824
2016-07-22,-49723.195
2016-07-29,-53892.68
2016-08-01,-40930.645
2016-08-08,-51450.066
2016-08-15,-44364.965
2016-08-22,-57325.242
2016-08-29,-61932.703
2016-09-01,-31762.916
2016-09-08,-34319.812
2016-09-15,-47137.816
2016-09-22,-36314.773
2016-09-29,-46351.78
2016-10-01,-31911.082
2016-10-08,-41539.47
2016-10-15,-57743.582
2016-10-22,-30792.08
2016-10-29,-53961.504
2016-11-01,-48632.184
2016-11-08,-32251.951
2016-11-15,-53603.598
2016-11-22,-40878.996
2016-11-29,-64198.418
2016-12-01,-36445.703
2016-12-08,-73398.6
2016-12-15,-33377.312
2016-12-22,-54924.055
2016-12-29,-47070.29
2017-01-01,-54531.305
2017-01-08,-36682.72
2017-01-15,-37969.008
2017-01-22,-48124.04
2017-01-29,-36268.137
2017-02-01,-40191.52
2017-02-08,-42153.008
2017-02-15,-49715.22
2017-02-22,-35076.75
2017-03-01,-49749.113
2017-03-08,-33793.117
2017-03-15,-36062.59
2017-03-22,-36570.637
2017-03-29,-31846.04
2017-04-01,-45523.68
2017-04-08,-46124.85
2017-04-15,-42881.055
2017-04-22,-32802.06
2017-04-29,-39771.516
2017-05-01,-41057.168
2017-05-08,-38871.66
2017-05-15,-62354.53
2017-05-22,-52603.582
2017-05-29,-42061.28
2017-06-01,-41665.145
2017-06-08,-29584.209
2017-06-15,-29030.979
2017-06-22,-40208.695
2017-06-29,-30113.424
2017-07-01,-34481.55
2017-07-08,-57785.363
2017-07-15,-31605.8
2017-07-22,-33544.68
2017-07-29,-52958.484
2017-08-01,-35276.19
2017-08-08,-30770.27
2017-08-15,-45752.363
2017-08-22,-29258.463
2017-08-29,-29681.697
2017-09-01,-50869.51
2017-09-08,-38732.355
2017-09-15,-43542.77
2017-09-22,-38517.023
2017-09-29,-28086.453
2017-10-01,-33470.33
2017-10-08,-44756.55
2017-10-15,-23766.938
2017-10-22,-33538.55
2017-10-29,-49842.105
2017-11-01,-61499.605
2017-11-08,-54758.465
2017-11-15,-28748.912
2017-11-22,-53057.875
2017-11-29,-38795.203
2017-12-01,-49630.14
2017-12-08,-27048.393
2017-12-15,-38378.83
2017-12-22,-56565.895
2017-12-29,-38680.633
2018-01-01,-47653.4
2018-01-08,-30537.361
2018-01-15,-42217.26
2018-01-22,-33942.957
2018-01-29,-32193.113
2018-02-01,-45574.395
2018-02-08,-52037.266
2018-02-15,-41170.54
2018-02-22,-49319.28
2018-03-01,-37767.06
2018-03-08,-55219.453
2018-03-15,-32678.45
2018-03-22,-57648.75
2018-03-29,-40694.277
2018-04-01,-59604.285
2018-04-08,-46328.76
2018-04-15,-40177.723
2018-04-22,-48826.184
2018-04-29,-51564.65
2018-05-01,-51576.242
2018-05-08,-38577.02
2018-05-15,-50835.19
2018-05-22,-48763.918
2018-05-29,-28452.37
2018-06-01,-31203.332
2018-06-08,-40933.87
2018-06-15,-34587.445
2018-06-22,-40736.676
2018-06-29,-42786.63
2018-07-01,-43410.992
2018-07-08,-58743.94
2018-07-15,-27883.98
2018-07-22,-30080.46
2018-07-29,-49817.785
2018-08-01,-31867.318
2018-08-08,-40996.543
2018-08-15,-29235.846
2018-08-22,-35946.234
2018-08-29,-37658.906
2018-09-01,-37625.07
2018-09-08,-43667.492
2018-09-15,-68287.62
2018-09-22,-41360.21
2018-09-29,-44801.785
2018-10-01,-51361.184
2018-10-08,-38882.39
2018-10-15,-36618.785
2018-10-22,-47144.266
2018-10-29,-46702.73
2018-11-01,-50126.688
2018-11-08,-49925.32
2018-11-15,-29892.777
2018-11-22,-38682.188
2018-11-29,-39308.02
2018-12-01,-39310.44
2018-12-08,-56554.344
2018-12-15,-33325.75
2018-12-22,-29843.717
2018-12-29,-35177.594
2019-01-01,-45435.832
2019-01-08,-37013.453
2019-01-15,-48049.85
2019-01-22,-46809.445
2019-01-29,-39511.758
2019-02-01,-42254.0
2019-02-08,-41768.34
2019-02-15,-40793.285
2019-02-22,-44381.957
2019-03-01,-39154.484
2019-03-08,-38746.605
2019-03-15,-47142.83
2019-03-22,-41728.684
2019-03-29,-47324.87
2019-04-01,-38995.0
2019-04-08,-53963.85
2019-04-15,-48205.355
2019-04-22,-49066.695
2019-04-29,-60514.49
2019-05-01,-39345.285
2019-05-08,-44621.523
2019-05-15,-44015.46
2019-05-22,-44836.08
2019-05-29,-62672.56
2019-06-01,-57026.68
2019-06-08,-48194.797
2019-06-15,-30084.932
2019-06-22,-54586.805
2019-06-29,-34534.78
2019-07-01,-32639.504
2019-07-08,-36918.97
2019-07-15,-50219.04
2019-07-22,-34650.074
2019-07-29,-34809.02
2019-08-01,-43925.695
2019-08-08,-46002.734
2019-08-15,-41273.605
2019-08-22,-57805.324
2019-08-29,-41845.15
2019-09-01,-33551.617
2019-09-08,-45569.785
2019-09-15,-52132.69
2019-09-22,-50896.34
2019-09-29,-47871.203
2019-10-01,-48552.094
2019-10-08,-51192.746
2019-10-15,-51616.707
2019-10-22,-45723.297
2019-10-29,-48691.46
2019-11-01,-46627.473
2019-11-08,-33736.62
2019-11-15,-35587.676
2019-11-22,-43386.926
2019-11-29,-39668.094
2019-12-01,-43353.48
2019-12-08,-45711.055
2019-12-15,-47939.29
2019-12-22,-30926.695
2019-12-29,-34326.086
2020-01-01,-32430.064
2020-01-08,-37121.17
2020-01-15,-39603.375
2020-01-22,-44124.85
2020-01-29,-34946.406
2020-02-01,-30122.424
2020-02-08,-33366.535
2020-02-15,-32329.367
2020-02-22,-40690.824
2020-02-29,-38312.51
2020-03-01,-35366.21
2020-03-08,-35214.203
2020-03-15,-45228.438
2020-03-22,-42749.598
2020-03-29,-43604.652
2020-04-01,-48334.35
2020-04-08,-47336.26
2020-04-15,-50321.656
2020-04-22,-49285.082
2020-04-29,-56926.3
2020-05-01,-47868.29
2020-05-08,-36129.863
2020-05-15,-75370.305
2020-05-22,-26518.352
2020-05-29,-32796.637
2020-06-01,-32041.799
2020-06-08,-34239.89
2020-06-15,-49669.535
2020-06-22,-47742.72
2020-06-29,-45311.305
2020-07-01,-28731.271
2020-07-08,-34094.047
2020-07-15,-46247.17
2020-07-22,-48213.89
2020-07-29,-44840.223
2020-08-01,-43028.316
2020-08-08,-38691.438
2020-08-15,-29508.227
2020-08-22,-32687.922
2020-08-29,-67431.29
2020-09-01,-72867.586
2020-09-08,-44627.094
2020-09-15,-38995.69
2020-09-22,-23805.865
2020-09-29,-54915.53
2020-10-01,-46848.477
2020-10-08,-57358.582
2020-10-15,-25597.88
2020-10-22,-31282.945
2020-10-29,-45665.402
2020-11-01,-43832.594
2020-11-08,-40517.53
2020-11-15,-46616.758
2020-11-22,-50246.883
2020-11-29,-47014.082
2020-12-01,-55378.168
2020-12-08,-38234.934
2020-12-15,-33877.383
2020-12-22,-39832.812
2020-12-29,-30256.816
2021-01-01,-48402.234
2021-01-08,-46368.29
2021-01-15,-44830.348
2021-01-22,-48926.24
2021-01-29,-43689.75
2021-02-01,-52923.336
2021-02-08,-47201.902
2021-02-15,-41840.695
2021-02-22,-47366.59
2021-03-01,-43321.605
2021-03-08,-47840.57
2021-03-15,-42892.92
2021-03-22,-43948.332
2021-03-29,-55338.953
2021-04-01,-53418.6
2021-04-08,-42333.64
2021-04-15,-47015.957
2021-04-22,-47477.23
2021-04-29,-35495.61
2021-05-01,-36753.684
2021-05-08,-32633.404
2021-05-15,-40698.07
2021-05-22,-31792.99
2021-05-29,-48176.19
2021-06-01,-34581.242
2021-06-08,-52467.18
2021-06-15,-31000.906
2021-06-22,-60239.508
