Date,SST,SST_detrended
2020-09-27,29.668787,1.0623676452052848
2020-09-28,29.804726,1.1981309822752202
2020-09-29,29.653645,1.0468743193451608
2020-09-30,29.574932,0.9679856564150953
2020-10-01,29.57966,0.9725379934850302
2020-10-02,29.587143,0.9798453305549657
2020-10-03,29.574114,0.9666406676249011
2020-10-04,29.508894,0.9012450046948359
2020-10-05,29.527607,0.919782341764769
2020-10-06,29.581474,0.9734736788347078
2020-10-07,29.663012,1.054836015904641
2020-10-08,29.873722,1.2653703529745783
2020-10-09,29.777927,1.1693996900445107
2020-10-10,29.727705,1.1190020271144476
2020-10-11,29.71344,1.1045613641843808
2020-10-12,29.685564,1.07650970125432
2020-10-13,29.635153,1.0259230383242546
2020-10-14,29.590693,0.9812873753941922
2020-10-15,29.678726,1.0691447124641265
2020-10-16,29.81499,1.205233049534062
2020-10-17,29.709755,1.0998223866039964
2020-10-18,29.605501,0.9953927236739304
2020-10-19,29.545948,0.9356640607438678
2020-10-20,29.459387,0.848927397813803
2020-10-21,29.348848,0.7382127348837386
2020-10-22,29.276527,0.6657160719536748
2020-10-23,29.24705,0.6360634090236097
2020-10-24,29.35005,0.7388877460935426
2020-10-25,29.415874,0.8045360831634767
2020-10-26,29.44639,0.8348764202334173
2020-10-27,29.467127,0.8554377573033527
2020-10-28,29.38516,0.7732950943732853
2020-10-29,29.330154,0.7181134314432214
2020-10-30,29.26449,0.6522737685131546
2020-10-31,29.205868,0.5934761055830897
2020-11-01,29.211178,0.5986104426530297
2020-11-02,29.301592,0.6888487797229637
2020-11-03,29.390747,0.7778281167929002
2020-11-04,29.429451,0.8163564538628343
2020-11-05,29.381844,0.7685737909327699
2020-11-06,29.227997,0.6145511280027023
2020-11-07,29.071152,0.45753046507264017
2020-11-08,28.966448,0.35265080214257694
2020-11-09,28.890131,0.2761581392125123
2020-11-10,28.857607,0.24345847628244854
2020-11-11,28.847681,0.23335681335238334
2020-11-12,28.876978,0.2624781504223179
2020-11-13,28.910389,0.29571348749225024
2020-11-14,28.92796,0.31310882456218536
2020-11-15,28.951872,0.33684516163212663
2020-11-16,28.973635,0.3584324987020615
2020-11-17,28.986347,0.37096883577199335
2020-11-18,28.94392,0.32836617284192826
2020-11-19,28.859213,0.24348350991186507
2020-11-20,28.772228,0.15632284698179788
2020-11-21,28.69709,0.08100918405173374
2020-11-22,28.599514,-0.016742478878327915
2020-11-23,28.466349,-0.15008314180839122
2020-11-24,28.347942,-0.2686658047384576
2020-11-25,28.287743,-0.32904046766852346
2020-11-26,28.278582,-0.33837713059858743
2020-11-27,28.285866,-0.331268793528654
2020-11-28,28.282673,-0.3346374564587151
2020-11-29,28.244251,-0.37323511938878084
2020-11-30,28.206676,-0.41098578231884275
2020-12-01,28.19643,-0.42140744524891005
2020-12-02,28.172415,-0.4455981081789737
2020-12-03,28.115175,-0.503013771109039
2020-12-04,28.058708,-0.5596564340391055
2020-12-05,27.988049,-0.6304910969691662
2020-12-06,27.92333,-0.6953857598992315
2020-12-07,27.855633,-0.7632584228292956
2020-12-08,27.76669,-0.8523770857593611
2020-12-09,27.675444,-0.9437987486894279
2020-12-10,27.57613,-1.0432884116194927
2020-12-11,27.492397,-1.1271970745495565
2020-12-12,27.425007,-1.1947627374796177
2020-12-13,27.37057,-1.2493754004096829
2020-12-14,27.364283,-1.2558380633397483
2020-12-15,27.407694,-1.2126027262698145
2020-12-16,27.42058,-1.1998923891998778
2020-12-17,27.39838,-1.2222680521299445
2020-12-18,27.354284,-1.2665397150600093
