Date,SST
2023-08-02,29.0935
2023-08-03,29.111235
2023-08-04,29.130821
2023-08-05,29.170639
2023-08-06,29.198788
2023-08-07,29.220587
2023-08-08,29.23459
2023-08-09,29.255672
2023-08-10,29.285093
2023-08-11,29.313112
2023-08-12,29.322487
2023-08-13,29.363825
2023-08-14,29.375845
2023-08-15,29.331959
2023-08-16,29.300083
2023-08-17,29.284756
2023-08-18,29.273026
2023-08-19,29.29405
2023-08-20,29.346743
2023-08-21,29.352827
2023-08-22,29.331268
2023-08-23,29.308344
2023-08-24,29.293821
2023-08-25,29.309103
2023-08-26,29.327888
2023-08-27,29.342827
2023-08-28,29.303137
2023-08-29,29.236025
2023-08-30,29.230587
2023-08-31,29.27372
2023-09-01,29.259907
2023-09-02,29.22321
2023-09-03,29.164146
2023-09-04,29.098526
2023-09-05,29.037806
2023-09-06,29.025118
2023-09-07,29.012962
2023-09-08,28.997599
2023-09-09,28.970568
2023-09-10,28.923567
2023-09-11,28.873299
2023-09-12,28.8462
2023-09-13,28.837461
2023-09-14,28.822886
2023-09-15,28.806807
2023-09-16,28.78479
2023-09-17,28.726347
2023-09-18,28.67122
2023-09-19,28.678463
2023-09-20,28.752102
2023-09-21,28.925312
2023-09-22,28.911083
2023-09-23,28.889578
2023-09-24,28.842325
2023-09-25,28.841038
